,Local,Data do Sorteio,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3,Cidade,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial
1507,"MINEIROS, GO",2013-07-03,17,18,30,35,39,58,2,115,10276,21168975.92,33054.59,528.45,TERESÓPOLIS RJ SÃO PAULO SP,64928654,2500000,30880825.64,NAO,SIM
1508,"MINEIROS, GO",2013-07-06,1,6,27,46,51,59,0,71,5633,0,22607.95,407.08,,27417412,22000000,31303237.45,SIM,SIM
1509,"SÃO PAULO, SP",2013-07-10,1,8,17,44,46,53,1,95,9101,22933056.04,24874.7,370.93,PONTA GROSSA PR,40363448,2700000,31925104.94,NAO,SIM
1510,"ARAGARÇAS, GO",2013-07-13,4,8,17,29,31,45,0,138,7658,0,11883.51,305.92,,28011126,6500000,32356663.93,SIM,SIM
1511,"SÃO PAULO, SP",2013-07-17,11,28,35,42,46,58,0,94,5874,0,19009.23,434.57,,30521036,10000000,32826892.34,SIM,SIM
1512,"IPAMERI, GO",2013-07-20,17,28,31,56,57,58,0,44,4837,0,47603.75,618.61,,35776730,14500000,33378093.65,SIM,SIM
1513,"CAICÓ, RN",2013-07-24,16,17,23,42,59,60,1,66,6219,14061405.08,31999.66,485.14,TOLEDO PR,36074146,14000000,33933877.16,NAO,SIM
1514,"CAICÓ, RN",2013-07-27,4,13,14,18,49,59,1,111,8567,15200594.63,17732.26,328.21,SAPUCAIA DO SUL RS,33619702,2500000,34451845.8,NAO,SIM
1515,"SÃO PAULO, SP",2013-07-31,4,18,20,34,45,60,1,56,3946,2581185.45,25021.69,507.28,NOVO PROGRESSO PA,23933796,2500000,34820586.59,NAO,SIM
1516,"JOÃO PESSOA, PB",2013-08-03,7,17,38,45,52,56,0,60,5366,0,25710.14,410.68,,26348906,6000000,35226536.24,SIM,SIM
1517,"BRASÍLIA, DF",2013-08-06,8,9,28,41,48,55,0,28,2892,0,36256.85,501.47,,17340232,6700000,35493691.99,SIM,SIM
1518,"ITABIRA, MG",2013-08-08,5,6,15,23,56,59,0,72,5886,0,21543.33,376.46,,26494284,21000000,35901881.44,SIM,SIM
1519,"ITABIRA, MG",2013-08-10,7,31,35,36,46,48,0,43,5886,0,53442.81,557.74,,39252254,25000000,36506629.1,SIM,SIM
1520,"CÍCERO DANTAS, BA",2013-08-14,11,14,18,30,33,39,1,134,9266,25313774,19657.33,406.1,NOVA IGUAÇU RJ,44992102,2500000,37199808.87,NAO,SIM
1521,"CÍCERO DANTAS, BA",2013-08-17,5,8,23,32,33,56,0,93,6765,0,16446.2,322.98,,26124950,6000000,37602308.11,SIM,SIM
1522,"SILVEIRAS, SP",2013-08-21,22,25,31,39,41,44,0,61,4254,0,27846.83,570.44,,29014322,9500000,38049323.03,SIM,SIM
1523,"SILVEIRAS, SP",2013-08-24,2,12,40,46,52,53,0,53,4637,0,38596.27,630.21,,34940408,26000000,38587639.37,SIM,SIM
1524,"PRESIDENTE VENCESLAU, SP",2013-08-28,2,26,30,35,46,54,0,67,6260,0,36863.34,563.63,,42186772,32000000,39237598.27,SIM,SIM
1525,"PRESIDENTE VENCESLAU, SP",2013-08-31,10,16,28,47,51,59,1,149,10735,31746274.15,20637.37,409.2,SÃO PAULO SP,52522740,2500000,40046800.31,NAO,SIM
1526,"ITANHAÉM, SP",2013-09-04,16,32,36,42,44,48,0,92,5439,0,14866.46,359.23,,23361580,5200000,40406725.15,SIM,SIM
1527,"BRASÍLIA, DF",2013-09-06,4,13,15,19,36,58,0,101,7347,0,12591.67,247.28,,21722580,7500000,40741398.4,SIM,SIM
1528,"NOVA ODESSA, SP",2013-09-11,11,15,17,34,35,49,1,75,6622,8144582.4,23758.3,384.4,CAMPINA GRANDE DO SUL PR,30435704,15000000,41210312.13,NAO,SIM
1529,"NOVA ODESSA, SP",2013-09-14,10,16,28,33,48,53,2,138,9644,7800140.92,15973.07,326.52,GUARULHOS SP Ribeirão Preto SP,37650804,2500000,41790386.73,NAO,SIM
1530,"SIMÃO DIAS, SE",2013-09-18,12,13,24,41,42,44,0,108,5944,0,12777.02,331.64,,23570024,5500000,42153523,SIM,SIM
1531,"SIMÃO DIAS, SE",2013-09-21,2,11,23,31,42,44,3,91,5676,1934416.36,19455.14,445.58,PONTA PORÃ MS SÃO PAULO SP,30240050,2500000,42619422.34,NAO,SIM
1532,"OSASCO, SP",2013-09-25,13,21,29,34,47,57,0,89,5659,0,15085.8,338.93,,22933224,5200000,42972747.62,SIM,SIM
1533,"JACOBINA, BA",2013-09-28,1,12,28,29,34,48,1,89,6196,5734618.57,19892.61,408.19,ITALVA RJ,30240480,12300000,43438653.59,NAO,SIM
1534,"Osasco, SP",2013-10-02,8,9,25,41,54,55,0,63,6058,0,30780.52,457.28,,33122518,17000000,43948962.26,SIM,SIM
1535,"BARRA DE SÃO FRANCISCO, ES",2013-10-05,13,18,29,32,50,58,0,89,7408,0,27340.47,469.24,,41562606,23000000,44589304.81,SIM,SIM
1536,"OSASCO, SP",2013-10-09,6,10,33,50,51,56,1,209,11870,23232379.04,13956.16,351.04,VITÓRIA ES,49821730,2500000,45356893.2,NAO,SIM
1537,"APARECIDA, SP",2013-10-11,23,27,35,52,53,57,1,132,5238,2163459.28,8897.35,320.31,RIBEIRÃOZINHO MT,20060470,2500000,45665958.83,NAO,SIM
1538,"OSASCO, SP",2013-10-16,8,10,20,26,49,58,0,53,4366,0,27254.69,472.64,,24673116,17500000,46046090.11,SIM,SIM
1539,"SANTA HELENA DE GOIÁS, GO",2013-10-19,3,17,27,32,47,54,0,299,14429,0,8340.81,246.91,,42597696,23000000,46702379.98,SIM,SIM
1540,"OSASCO, SP",2013-10-23,5,24,37,44,49,58,0,205,12026,0,13154.6,320.34,,46061530,29000000,47412036.1,SIM,SIM
1541,"PARACATU, MG",2013-10-26,7,11,12,30,39,57,0,154,11783,0,20868.02,389.62,,54891958,37000000,48257739.96,SIM,SIM
1542,"OSASCO, SP",2013-10-30,7,15,20,23,30,41,0,182,13138,0,21370.06,422.91,,66433014,45000000,49281253.4,SIM,SIM
1543,"OSASCO, SP",2013-11-01,2,21,30,35,45,50,0,152,10385,0,26624.88,556.7,,69125452,75000000,50346248.42,SIM,SIM
1544,"OSASCO, SP",2013-11-06,4,6,11,24,45,48,1,680,45410,80499108.16,13845.79,296.19,MAUÁ SP,160817482,2800000,52823914.9,NAO,SIM
1545,"ARTUR NOGUEIRA, SP",2013-11-09,4,17,38,44,53,60,0,100,6673,0,17358.44,371.61,,29649502,6500000,53280715.85,SIM,SIM
1546,"OSASCO, SP",2013-11-13,2,9,10,18,21,28,1,227,11559,6867422.89,8776.15,246.21,RECIFE PE,34028022,2500000,53804975.33,NAO,SIM
1547,"SANTA BÁRBARA D OESTE, SP",2013-11-16,19,41,42,44,47,54,0,45,3429,0,31037.69,581.88,,23856610,5700000,54172526.94,SIM,SIM
1548,"OSASCO, SP",2013-11-20,10,12,16,20,32,53,1,66,6564,5772796.8,26319.82,378.05,LONDRINA PR,29671098,23000000,54629660.61,NAO,SIM
1549,"BRASILIA, DF",2013-11-23,9,13,21,27,36,56,1,229,14109,23634735.21,11349.56,263.16,MONTANHA ES,44393694,2500000,55313620.88,NAO,SIM
1550,"OSASCO, SP",2013-11-27,2,15,19,21,23,38,1,131,7631,2820316.51,11687.25,286.61,BOA VISTA RR,26151116,3000000,55716523.25,NAO,SIM
1551,"DOIS VIZINHOS, PR",2013-11-30,7,18,24,26,39,46,0,122,7839,0,13693.19,304.44,,28534554,6500000,56156146.53,SIM,SIM
1552,"OSASCO, SP",2013-12-04,20,21,22,29,46,60,0,48,3788,0,39092.63,707.66,,32051102,11000000,56649948.22,SIM,SIM
1553,"PONTA GROSSA, PR",2013-12-07,30,32,49,50,52,53,0,60,4098,0,37772.91,790.06,,38711366,27500000,57246362.58,SIM,SIM
1554,"OSASCO, SP",2013-12-11,2,5,23,33,52,59,0,167,13033,0,16791.74,307.37,,47898192,33000000,57984315.6,SIM,SIM
1555,"LONDRINA, PR",2013-12-14,1,4,7,10,11,52,0,549,26705,0,6125.83,179.9,,57443904,40000000,58869336.52,SIM,SIM
1556,"OSASCO, SP",2013-12-17,4,16,18,31,45,46,0,123,8744,0,20612.58,414.21,,43305632,44000000,59536533.35,SIM,SIM
1557,"OSASCO, SP",2013-12-19,7,15,17,31,42,54,0,186,11538,0,18644.94,429.38,,59235314,53000000,60449153.98,SIM,SIM
1558,"SIQUEIRA CAMPOS, PR",2013-12-21,8,12,16,29,37,58,1,317,16431,51491466,11729.76,323.28,OLÍMPIA SP,63511922,200000000,79825384.73,NAO,SIM
1559,"SÃO PAULO, SP",2013-12-31,20,30,36,38,47,53,4,1147,90376,56169465.02,38701.2,701.67,MACEIÓ AL TEOFILÂNDIA BA CURITIBA PR PALOTINA PR,758218978,1500000,0,NAO,SIM
1560,"LEME, SP",2014-01-02,23,26,28,54,55,60,0,20,1669,0,25914.28,443.62,,8852704,3000000,136390.97,SIM,SIM
1561,"LEME, SP",2014-01-04,10,12,23,37,47,51,0,59,4384,0,22007.62,423.11,,22178488,5800000,478088.26,SIM,SIM
1562,"RIBEIRÃO DAS NEVES, MG",2014-01-09,1,6,13,20,36,43,1,202,10395,6872625.83,9475.83,263.05,ARROIO GRANDE RS,32694576,2500000,981803.74,NAO,SIM
1563,"RIBEIRÃO DAS NEVES, MG",2014-01-11,25,38,44,46,53,54,1,71,5602,3219906.28,24619,445.74,RIO DE JANEIRO RJ,29856274,9000000,1441790.38,NAO,SIM
1564,"OSASCO, SP",2014-01-15,18,37,39,41,43,51,0,52,5157,0,38754.07,558.24,,34421316,15000000,1972109.22,SIM,SIM
1565,"PORTEIRINHA, MG",2014-01-18,5,6,11,32,36,60,1,133,8797,14791263.61,19327.16,417.43,ITAGUAÍ RJ,43906268,2500000,2648559.87,NAO,SIM
1566,"OSASCO, SP",2014-01-22,2,15,30,38,48,53,0,59,4463,0,25222.12,476.33,,25417944,6000000,3040166.48,SIM,SIM
1567,"ITABUNA, BA",2014-01-25,19,24,25,28,42,58,0,103,7192,0,18255.37,373.49,,32116978,10000000,3534983.09,SIM,SIM
1568,"OSASCO, SP",2014-01-29,5,15,18,31,42,53,0,81,6718,0,25568.62,440.4,,35375222,27000000,4079998.49,SIM,SIM
1569,"JUAZEIRO, BA",2014-02-01,15,18,24,42,46,56,0,225,11903,0,13231.54,357.3,,50851026,34000000,4863444.93,SIM,SIM
1570,"OSASCO, SP",2014-02-05,3,29,32,46,55,60,0,176,11857,0,20467.75,434.02,,61530392,41000000,5811425.14,SIM,SIM
1571,"SENHOR DO BONFIM, BA",2014-02-08,20,27,42,45,46,47,0,93,11613,0,46724.09,534.54,,74221658,50000000,6954935.86,SIM,SIM
1572,"OSASCO, SP",2014-02-12,7,16,21,35,36,38,0,230,19015,0,23076.78,398.75,,90658778,62000000,8351688.34,SIM,SIM
1573,"CRATO, CE",2014-02-15,6,27,28,33,46,48,0,459,29794,0,14318.71,315.12,,112259582,105000000,10081237.88,SIM,SIM
1574,"OSASCO, SP",2014-02-19,1,4,5,14,45,56,1,709,42590,111503902.49,16432.41,390.78,SANTA BÁRBARA DOESTE SP,199000534,3000000,13147179.13,NAO,SIM
1575,"OROBÓ, PE",2014-02-22,13,15,21,26,30,46,0,88,5886,0,21264,454.16,,31962026,7000000,13639608.44,SIM,SIM
1576,"OSASCO, SP",2014-02-26,11,14,25,32,51,59,1,86,6004,7599721.82,26213.16,536.38,RIO DE JANEIRO RJ,38505670,2500000,14232853.7,NAO,SIM
1577,"MADRE DE DEUS, BA",2014-03-01,3,6,30,37,53,56,0,107,6347,0,16801.81,404.64,,30707654,5000000,14705957.28,SIM,SIM
1578,"OSASCO, SP",2014-03-05,25,34,40,49,51,60,0,23,2180,0,47748.72,719.67,,18758424,33000000,14994962.69,SIM,SIM
1579,"ARROIO DO SILVA, SC",2014-03-08,1,6,14,17,33,36,2,378,20400,16776243.36,9474.63,250.79,RIO DE JANEIRO RJ SÃO PAULO SP,61173162,2500000,15937439.15,NAO,SIM
1580,"OSASCO, SP",2014-03-12,14,15,25,30,31,34,0,41,4202,0,41234,574.75,,28876606,7000000,16382332.33,SIM,SIM
1581,"ARROIO DO SILVA, SC",2014-03-15,1,4,13,17,38,48,1,125,10807,7343875.35,18368.65,303.51,SÃO PAULO SP,39218778,3000000,16986564.23,NAO,SIM
1582,"OSASCO, SP",2014-03-19,2,9,17,18,45,47,0,130,7907,0,12721.86,298.8,,28248848,6500000,17421785.73,SIM,SIM
1583,"INDAIAL, SC",2014-03-22,3,22,27,28,50,54,0,97,7379,0,22466.84,421.9,,37223782,25000000,17995281.33,SIM,SIM
1584,"OSASCO, SP",2014-03-26,2,43,47,48,49,55,0,103,8235,0,28656.3,512.03,,50415508,33000000,18772017.88,SIM,SIM
1585,"PORTO BELO, SC",2014-03-29,8,39,43,46,47,58,0,150,10556,0,25052.84,508.57,,64188188,40000000,19760945.96,SIM,SIM
1586,"OSASCO, SP",2014-04-02,8,19,21,30,52,56,0,179,12440,0,25221.63,518.45,,77113964,50000000,20949017.56,SIM,SIM
1587,"ITUPORANGA, SC",2014-04-05,23,29,32,36,45,49,2,353,21216,25541942.1,15601.86,370.84,UBERLÂNDIA MG SÃO PAULO SP,94071416,2500000,22398347.52,NAO,SIM
1588,"OSASCO, SP",2014-04-09,4,5,11,19,41,51,0,87,7815,0,19464.78,309.55,,28925144,30000000,22843988.51,SIM,SIM
1589,"CACHOEIRINHA, RS",2014-04-12,7,20,34,40,44,55,0,89,8050,0,37931.98,599.1,,57663666,38000000,23732395.24,SIM,SIM
1590,"OSASCO, SP",2014-04-16,4,10,23,33,38,55,1,278,16180,37626306.9,13578.58,333.29,FIGUEIRÃO MS,64477166,2000000,24725775.52,NAO,SIM
1591,"PINHEIRAL, RJ",2014-04-19,31,36,38,41,42,49,0,23,2341,0,57425.97,806,,22560202,5000000,25073353.76,SIM,SIM
1592,"OSASCO, SP",2014-04-23,4,9,17,18,21,38,1,136,8689,5259292.04,11281.23,252.24,RESTINGA SP,26206082,3000000,25477102.98,NAO,SIM
1593,"VARGINHA, MG",2014-04-26,6,7,8,23,43,53,0,71,6341,0,24708.01,395.22,,29964214,22000000,25938752.61,SIM,SIM
1594,"OSASCO, SP",2014-04-30,2,5,8,42,46,59,2,236,12387,10975751.52,11738.12,319.48,RIBEIRÃO PRETO SP,47317026,2000000,26667751.78,NAO,SIM
1595,"Pedro Leopoldo, MG",2014-05-03,1,5,7,10,12,45,1,380,16970,2826993.1,4038.56,129.19,Curitiba PR,26213024,3000000,27071607.95,NAO,SIM
1596,"OSASCO, SP",2014-05-07,5,10,16,44,50,52,0,57,5638,0,28914.82,417.61,,28151542,7000000,27505330.29,SIM,SIM
1597,"Uberaba, MG",2014-05-10,29,31,36,42,47,53,0,121,6776,0,17829.91,454.84,,36850340,12000000,28073072.37,SIM,SIM
1598,"OSASCO, SP",2014-05-14,3,10,15,35,36,58,1,135,8922,11882469.39,19591.99,423.49,LOANDA PR,45177182.5,18000000,28769103.61,NAO,SIM
1599,"BIGUAÇU, SC",2014-05-17,9,23,32,35,46,57,1,110,8443,17751928.34,26147.87,486.66,PETRÓPOLIS RJ,49128762.5,2500000,29526015.66,NAO,SIM
1600,"OSASCO, SP",2014-05-21,8,10,24,45,56,60,0,90,5373,0,19047.65,455.79,,29281317.5,7000000,29977144.11,SIM,SIM
1601,"CAMPO GRANDE, MS",2014-05-24,8,12,22,35,40,44,1,69,6039,7222388.9,31977.36,521.94,RIO DE JANEIRO RJ,37687595,3000000,30557785.55,NAO,SIM
1602,"OSASCO, SP",2014-05-28,13,20,27,31,53,60,0,64,4652,0,25486.21,500.89,,27860697.5,7000000,30987026.93,SIM,SIM
1603,"DOURADOS, MS",2014-05-31,2,21,24,27,40,51,0,62,5333,0,35017.62,581.57,,37083880,25000000,31558367.1,SIM,SIM
1604,"OSASCO, SP",2014-06-04,9,19,21,30,31,42,0,87,6694,0,34579.33,642.02,,51385750,32000000,32350051.87,SIM,SIM
1605,"CAMPO MAIOR, PI",2014-06-07,1,15,37,42,46,54,1,101,9327,31599293.88,36444.91,563.79,MACAÍBA RN,62873125,3000000,33318719.17,NAO,SIM
1606,"OSASCO, SP",2014-06-11,7,31,32,41,51,52,0,91,2820,0,18299.4,843.58,,28443640,7000000,33756941.77,SIM,SIM
1607,"FOZ DO IGUAÇU, PR",2014-06-14,5,6,17,43,54,59,0,79,5998,0,25432.55,478.53,,34318150,11000000,34285671.16,SIM,SIM
1608,"OSASCO, SP",2014-06-18,2,6,13,26,53,60,0,140,8573,0,14826.54,345.88,,35454782.5,30000000,34831912.32,SIM,SIM
1609,"LAGES, SC",2014-06-21,1,4,9,35,36,53,0,173,9626,0,15606.46,400.68,,46116617.5,36000000,35542417.17,SIM,SIM
1610,"OSASCO, SP",2014-06-25,24,28,47,50,51,58,0,97,6367,0,32077.5,698.13,,53147042.5,43000000,36361237.63,SIM,SIM
1611,"NOVA VENEZA, SC",2014-06-28,6,13,17,36,42,51,2,261,16822,21337822.84,14506.18,321.52,FEIRA DE SANTANA BA RIO DE JANEIRO RJ,64669627.5,3000000,37357583.11,NAO,SIM
1612,"OSASCO, SP",2014-07-02,4,18,31,44,46,49,0,103,5801,0,16406.04,416.14,,28863410,7000000,37802272.98,SIM,SIM
1613,"EUNÁPOLIS, BA",2014-07-05,14,17,21,27,43,49,1,149,7458,6912438.29,13843.25,395.09,SÃO PAULO SP,35231515,20000000,38345074.33,NAO,SIM
1614,"OSASCO, SP",2014-07-09,5,20,26,31,33,44,0,71,5701,0,30288.72,538.87,,36732132.5,25000000,38910995.23,SIM,SIM
1615,"IPAMERI, GO",2014-07-12,28,31,40,42,46,58,0,185,6475,0,17075.01,696.93,,53955980,32000000,39742278.76,SIM,SIM
1616,"OSASCO, SP",2014-07-16,3,23,26,31,47,54,2,265,13116,16075904.16,14162.36,408.77,UBERLÂNDIA MG SANTO ANDRÉ SP,64104445,3000000,40729916.63,NAO,SIM
1617,"JARAGUÁ, GO",2014-07-19,9,20,24,43,51,52,1,32,3161,3400793.67,57692.04,834.34,FLORESTA PR,31533535,3000000,41215744.32,NAO,SIM
1618,"OSASCO, SP",2014-07-23,5,8,17,42,46,47,0,92,7438,0,18392.04,324.98,,28901780,22000000,41661025.35,SIM,SIM
1619,"SÃO MIGUEL DO ARAGUAIA, GO",2014-07-26,13,23,27,34,38,57,0,136,9539,0,21094.54,429.64,,49002217.5,28000000,42415987.76,SIM,SIM
1620,"OSASCO, SP",2014-07-30,10,22,24,38,39,49,1,81,6823,29279523.38,42139.35,714.66,PORTO ALEGRE RS,58301500,3000000,43314221.4,NAO,SIM
1621,"MARATAÍZES, ES",2014-08-02,4,5,7,21,45,53,0,107,7833,0,17975.91,350.79,,32853480,6500000,43820385.08,SIM,SIM
1622,"URUSSANGA, SC",2014-08-05,33,43,49,50,56,59,0,28,1825,0,45968.32,1007.52,,21984847.5,10000000,44159099.02,SIM,SIM
1623,"OSASCO, SP",2014-08-07,2,27,32,41,47,58,0,76,4576,0,27192.42,645.17,,35299480,28000000,44702947.47,SIM,SIM
1624,"URUSSANGA, SC",2014-08-09,11,22,36,40,45,52,0,77,6419,0,38667.21,662.62,,50855782.5,35000000,45486467.18,SIM,SIM
1625,"OSASCO, SP",2014-08-13,3,5,14,35,43,52,0,158,12451,0,24628.84,446.47,,66467267.5,44000000,46510508.34,SIM,SIM
1626,"CRICIÚMA, SC",2014-08-16,20,26,32,41,45,57,1,130,9306,44340626.24,35837.6,715.18,DORES DO INDAIÁ MG,79577270,3000000,47736531.37,NAO,SIM
1627,"OSASCO, SP",2014-08-20,26,29,34,38,50,60,0,36,2795,0,48159.74,886.14,,29613752.5,6600000,48192781.54,SIM,SIM
1628,"CAMAQUÃ, RS",2014-08-23,4,20,24,35,47,59,0,92,5701,0,24320.52,560.67,,38217960,33000000,48781594.15,SIM,SIM
1629,"OSASCO, SP",2014-08-27,1,7,30,43,44,54,0,81,6412,0,39324.58,709.67,,54407152.5,38000000,49619828.76,SIM,SIM
1630,"PELOTAS, RS",2014-08-30,4,29,44,47,48,60,0,140,9659,0,26864.44,556.25,,64241047.5,46000000,50609571.23,SIM,SIM
1631,"OSASCO, SP",2014-09-03,6,18,24,27,56,59,1,244,16339,46770615.69,19385.55,413.56,Ribeirão Preto SP,80793170,3000000,51854327.26,NAO,SIM
1632,"PASSOS, MG",2014-09-06,1,2,11,13,36,49,0,99,7430,0,18634.31,354.7,,31510497.5,7000000,52339800.01,SIM,SIM
1633,"OSASCO, SP",2014-09-10,9,10,23,33,44,51,1,110,6257,7065301.82,18096.85,454.49,Curitiba PR,34001840,22000000,52863656.12,NAO,SIM
1634,"VALENÇA, RJ",2014-09-13,8,23,28,30,32,51,0,112,6874,0,25026.29,582.51,,47876382.5,30000000,53601273.12,SIM,SIM
1635,"OSASCO, SP",2014-09-17,19,26,33,35,51,52,0,90,8474,0,38637.27,586.22,,59395800,37000000,54516366.32,SIM,SIM
1636,"CARMO, RJ",2014-09-20,1,5,24,47,55,56,0,144,11489,0,28113.34,503.37,,69148332.5,45000000,55581713.86,SIM,SIM
1637,"OSASCO, SP",2014-09-24,1,2,38,41,42,58,0,143,9363,0,34576.39,754.4,,84454425,55000000,56882877.73,SIM,SIM
1638,"PINHEIROS, ES",2014-09-27,16,29,34,35,49,51,2,228,13321,28473749.18,25837.8,631.76,COLATINA ES CAMPO GRANDE MS,100622977.5,30000000,58433145.63,NAO,SIM
1639,"OSASCO, SP",2014-10-01,2,6,18,23,31,46,2,253,12809,15134013.55,12364,348.87,BARRA DO PIRAÍ RJ SÃO PAULO SP,53430132.5,3000000,59256327.59,NAO,SIM
1640,"BOA ESPERANÇA, ES",2014-10-04,23,29,30,33,46,51,0,47,4951,0,42522.2,576.66,,34136607.5,8000000,59782260.02,SIM,SIM
1641,"OSASCO, SP",2014-10-08,3,23,42,43,47,60,0,53,5355,0,41286.03,583.74,,37375397.5,12500000,60358091.51,SIM,SIM
1642,"CONSELHEIRO PENA, MG",2014-10-11,16,19,20,28,37,60,0,60,5152,0,45113.02,750.54,,46233842.5,18500000,61070402.39,SIM,SIM
1643,"OSASCO, SP",2014-10-15,10,13,16,22,34,60,0,92,8884,0,30918.2,457.39,,48585737.5,40000000,61818948.22,SIM,SIM
1644,"Natividade da Serra, SP",2014-10-18,8,18,21,31,37,38,0,137,8400,0,29198.03,680.29,,68325217.5,50000000,62871614.25,SIM,SIM
1645,"OSASCO, SP",2014-10-22,19,23,34,40,41,58,0,126,10700,0,39714.43,668.09,,85472367.5,60000000,64188461.26,SIM,SIM
1646,"NOVA VENÉCIA, ES",2014-10-25,12,17,23,38,53,54,1,259,20655,61050152.43,24371.32,436.57,TOBIAS BARRETO SE,107816610,3000000,65849559.29,NAO,SIM
1647,"OSASCO, SP",2014-10-29,15,16,18,20,22,48,0,98,5545,0,17711.66,447.18,,29647770,7000000,66306333.55,SIM,SIM
1648,"JUNDIAÍ, SP",2014-11-01,24,33,38,42,44,54,0,99,7522,0,23864.71,448.7,,40355072.5,37000000,66928072,SIM,SIM
1649,"OSASCO, SP",2014-11-05,17,23,29,38,57,60,0,133,10962,0,28160.94,488.1,,63974315,45000000,67913704.99,SIM,SIM
1650,"SOROCABA, SP",2014-11-08,8,27,35,38,41,44,0,145,12024,0,31866.3,548.97,,78923522.5,55000000,69129655.92,SIM,SIM
1651,"OSASCO, SP",2014-11-12,7,24,26,28,44,57,0,391,22215,0,14612.95,367.42,,97593625,67000000,70633251.5,SIM,SIM
1652,"OSASCO, SP",2014-11-14,1,21,22,27,32,45,0,134,12071,0,39421.72,625.17,,90229207.5,80000000,72023385.71,SIM,SIM
1653,"OSASCO, SP",2014-11-19,7,16,33,42,50,58,0,249,19592,0,34739.5,630.73,,147750745,135000000,74299736.91,SIM,SIM
1654,"MACATUBA, SP",2014-11-22,7,24,28,46,53,56,2,704,39616,67657559.48,16384.73,415.95,CIANORTE PR RIO DE JANEIRO RJ,197023822.5,2500000,77335223.56,NAO,SIM
1655,"OSASCO, SP",2014-11-26,4,6,11,43,54,56,0,55,5037,0,34902.47,544.43,,32788810,7500000,77840390.89,SIM,SIM
1656,"JAÚ, SP",2014-11-29,7,10,14,37,45,54,1,170,9969,8336476.39,15328.71,373.42,BURITAMA SP,44510372.5,3000000,78526148.8,NAO,SIM
1657,"OSASCO, SP",2014-12-03,7,11,19,23,40,49,1,110,7011,3748248.31,18497.85,414.6,RIO DE JANEIRO RJ,34755275,3000000,79061612.86,NAO,SIM
1658,"Barreirinhas, MA",2014-12-06,4,10,20,33,37,49,0,95,6810,0,22938.69,457.13,,37221940,34000000,79635080.08,SIM,SIM
1659,"Osasco, SP",2014-12-10,8,17,34,38,42,51,1,218,11526,33639041.43,15312.71,413.74,BARRA DO PIRAÍ RJ,57018440,3000000,80513546.01,NAO,SIM
1660,"CRATEUS, CE",2014-12-13,13,16,27,43,48,58,0,70,6712,0,30074.43,448.06,,35958550,8000000,81067548.55,SIM,SIM
1661,"OSASCO, SP",2014-12-17,10,14,25,29,33,57,2,160,8641,4077429.91,14510.72,383.83,BRASÍLIA DF GUARANIAÇU PR,39656610,3000000,81678526,NAO,SIM
1662,"SÃO JOÃO DO PIAUÍ, PI",2014-12-20,18,20,27,40,49,55,0,28,3524,0,73129.68,830.07,,34975062.5,8000000,82217376.25,SIM,SIM
1663,"Iguatu, CE",2014-12-24,8,21,23,29,36,48,1,131,8211,7993708.78,17494.74,398.73,RECIFE PE,39145840,240000000,0,NAO,SIM
1664,"SÃO PAULO, SP",2014-12-31,1,5,11,16,20,56,4,2581,168546,65823888.16,19764.32,432.36,BRASÍLIA DF SANTA RITA DO TRIVELATO MT SÃO PAULO SP,871318160,3000000,0,NAO,SIM
1665,"POSSE, GO",2015-01-03,1,2,23,27,45,51,0,82,5042,0,15191.8,352.95,,21277950,5000000,327822.98,SIM,SIM
1666,"OSASCO, SP",2015-01-07,7,12,24,44,51,56,1,143,7934,5862774.49,13544.91,348.75,VILA VELHA ES,33084067.5,3000000,837539.25,NAO,SIM
1667,"SANTA FÉ DO SUL, SP",2015-01-10,5,40,47,52,55,57,0,42,3171,0,44770.97,847.13,,32118302.5,7500000,1332376.26,SIM,SIM
1668,"Osasco, SP",2015-01-14,28,29,31,45,48,49,0,54,3941,0,39170.42,766.73,,36129242.5,20000000,1889008.61,SIM,SIM
1669,"BRASÍLIA, DF",2015-01-17,1,17,19,30,33,47,0,132,10142,0,22296.52,414.56,,50271037.5,27000000,2663519.33,SIM,SIM
1670,"OSASCO, SP",2015-01-21,21,27,31,45,55,56,0,71,5343,0,43701.29,829.6,,52997997.5,34000000,3480043.52,SIM,SIM
1671,"GURUPI, TO",2015-01-24,1,3,5,10,20,42,1,566,28440,33471002.88,6389.44,181.65,SOROCABA SP,61771235,3000000,4431734.33,NAO,SIM
1672,"OSASCO, SP",2015-01-28,5,10,23,24,35,47,0,97,7613,0,17944.76,326.62,,29731450,7500000,4889797.83,SIM,SIM
1673,"RIO DAS OSTRAS, RJ",2015-01-31,22,30,42,50,58,59,0,49,2994,0,47493.31,1110.39,,39749837.5,30000000,5502211.59,SIM,SIM
1674,"OSASCO, SP",2015-02-04,3,18,34,35,36,56,1,139,10903,29353109.38,23283.01,424.04,JUNDIAÍ SP,55279070,3000000,6353879.57,NAO,SIM
1675,"VALENÇA, BA",2015-02-07,1,2,11,37,48,51,0,46,4406,0,40843.61,609.17,,32091407.5,7000000,6848302.23,SIM,SIM
